zone_id,hour_bucket,predicted_EIS,p_occur,zone_lat,zone_lon
13.0_77.555,2024-04-10 17:00:00+00:00,0.06569739,0.001459034,13.0,77.555
13.0_77.57,2024-04-10 17:00:00+00:00,0.04378149,0.0027778482,13.0,77.57
13.0_77.61,2024-04-10 17:00:00+00:00,0.023832712,0.0020239998,13.0,77.61
13.0_77.675,2024-04-10 17:00:00+00:00,0.03924939,0.0021689113,13.0,77.675
13.0_77.68,2024-04-10 17:00:00+00:00,0.02002044,0.0016126727,13.0,77.68
13.185_77.68,2024-04-10 17:00:00+00:00,0.10638351,0.0061137523,13.185,77.68
13.19_77.645,2024-04-10 17:00:00+00:00,0.013625226,0.000879129,13.19,77.645
13.19_77.68,2024-04-10 17:00:00+00:00,0.014882581,0.0013557399,13.19,77.68
12.84_77.645,2024-04-10 18:00:00+00:00,0.011241627,0.00032216456,12.84,77.645
12.875_77.595,2024-04-10 18:00:00+00:00,0.0041794325,0.00028363743,12.875,77.595
12.87_77.655,2024-04-10 18:00:00+00:00,0.005022964,0.00032651547,12.87,77.655
12.885_77.64,2024-04-10 18:00:00+00:00,0.006152238,0.00035311698,12.885,77.64
12.895_77.635,2024-04-10 18:00:00+00:00,0.0050263423,0.00036128715,12.895,77.635
12.89_77.64,2024-04-10 18:00:00+00:00,0.0066248965,0.0004317387,12.89,77.64
12.905_77.63,2024-04-10 18:00:00+00:00,0.009835097,0.0004444403,12.905,77.63
12.915_77.575,2024-04-10 18:00:00+00:00,0.00546519,0.00040398227,12.915,77.575
12.915_77.605,2024-04-10 18:00:00+00:00,0.0035668572,0.00026422474,12.915,77.605
12.915_77.635,2024-04-10 18:00:00+00:00,0.0033722783,0.00027473926,12.915,77.635
12.91_77.6,2024-04-10 18:00:00+00:00,0.0060963705,0.00037014904,12.91,77.6
12.91_77.635,2024-04-10 18:00:00+00:00,0.008279351,0.00059746916,12.91,77.635
12.91_77.64,2024-04-10 18:00:00+00:00,0.00720607,0.000420585,12.91,77.64
12.925_77.585,2024-04-10 18:00:00+00:00,0.006191012,0.00032402104,12.925,77.585
12.925_77.62,2024-04-10 18:00:00+00:00,0.005635532,0.0002961146,12.925,77.62
12.925_77.675,2024-04-10 18:00:00+00:00,0.007033703,0.00037221148,12.925,77.675
12.925_77.68,2024-04-10 18:00:00+00:00,0.008517485,0.00045538537,12.925,77.68
12.935_77.585,2024-04-10 18:00:00+00:00,0.005142631,0.00039084433,12.935,77.585
12.935_77.615,2024-04-10 18:00:00+00:00,0.16004945,0.0076423506,12.935,77.615
12.935_77.69,2024-04-10 18:00:00+00:00,0.03465908,0.0011131518,12.935,77.69
12.93_77.58,2024-04-10 18:00:00+00:00,0.011907632,0.00033697224,12.93,77.58
12.93_77.585,2024-04-10 18:00:00+00:00,0.007951806,0.00034764264,12.93,77.585
12.93_77.68,2024-04-10 18:00:00+00:00,0.006559086,0.00037646864,12.93,77.68
12.93_77.685,2024-04-10 18:00:00+00:00,0.013491466,0.00036039742,12.93,77.685
12.93_77.69,2024-04-10 18:00:00+00:00,0.007225745,0.00049623597,12.93,77.69
12.945_77.57,2024-04-10 18:00:00+00:00,0.022219647,0.0011802084,12.945,77.57
12.945_77.595,2024-04-10 18:00:00+00:00,0.008163135,0.00035510754,12.945,77.595
12.945_77.7,2024-04-10 18:00:00+00:00,0.0033725405,0.0002540348,12.945,77.7
12.94_77.585,2024-04-10 18:00:00+00:00,0.012399355,0.00032252105,12.94,77.585
12.94_77.695,2024-04-10 18:00:00+00:00,0.019812126,0.0011099661,12.94,77.695
12.94_77.7,2024-04-10 18:00:00+00:00,0.003720537,0.00027816725,12.94,77.7
12.955_77.545,2024-04-10 18:00:00+00:00,0.014424162,0.000567923,12.955,77.545
12.955_77.585,2024-04-10 18:00:00+00:00,0.0075840233,0.0003137908,12.955,77.585
12.955_77.7,2024-04-10 18:00:00+00:00,0.008190982,0.00055270834,12.955,77.7
12.95_77.54,2024-04-10 18:00:00+00:00,0.0063740504,0.00047344505,12.95,77.54
12.95_77.7,2024-04-10 18:00:00+00:00,0.01808943,0.00049534277,12.95,77.7
12.965_77.535,2024-04-10 18:00:00+00:00,0.0062335357,0.00030074047,12.965,77.535
12.965_77.54,2024-04-10 18:00:00+00:00,0.017971085,0.0008158755,12.965,77.54
12.965_77.555,2024-04-10 18:00:00+00:00,0.009674759,0.00041094824,12.965,77.555
12.965_77.575,2024-04-10 18:00:00+00:00,0.16070102,0.0044879606,12.965,77.575
12.965_77.58,2024-04-10 18:00:00+00:00,0.034264214,0.0011869645,12.965,77.58
12.965_77.585,2024-04-10 18:00:00+00:00,0.029155198,0.001251734,12.965,77.585
12.965_77.64,2024-04-10 18:00:00+00:00,0.0052945376,0.00028756302,12.965,77.64
12.965_77.715,2024-04-10 18:00:00+00:00,0.0027221697,0.00020607635,12.965,77.715
12.965_77.72,2024-04-10 18:00:00+00:00,0.014482299,0.00073544914,12.965,77.72
12.96_77.51,2024-04-10 18:00:00+00:00,0.0058332374,0.00038909243,12.96,77.51
12.96_77.53,2024-04-10 18:00:00+00:00,0.006488249,0.0002693908,12.96,77.53
12.96_77.575,2024-04-10 18:00:00+00:00,0.026501542,0.0012917983,12.96,77.575
12.96_77.58,2024-04-10 18:00:00+00:00,0.020375365,0.0009971799,12.96,77.58
12.96_77.585,2024-04-10 18:00:00+00:00,0.006981746,0.0003983283,12.96,77.585
12.96_77.595,2024-04-10 18:00:00+00:00,0.0024134777,0.00019651327,12.96,77.595
12.96_77.6,2024-04-10 18:00:00+00:00,0.00606959,0.00044995107,12.96,77.6
12.96_77.645,2024-04-10 18:00:00+00:00,0.0049745208,0.00031709103,12.96,77.645
12.96_77.65,2024-04-10 18:00:00+00:00,0.0070623434,0.0004664655,12.96,77.65
12.96_77.7,2024-04-10 18:00:00+00:00,0.0052787326,0.0003424044,12.96,77.7
12.96_77.715,2024-04-10 18:00:00+00:00,0.005403961,0.00036193957,12.96,77.715
12.975_77.54,2024-04-10 18:00:00+00:00,0.004354176,0.00031278725,12.975,77.54
12.975_77.545,2024-04-10 18:00:00+00:00,0.028691776,0.0012401922,12.975,77.545
12.975_77.55,2024-04-10 18:00:00+00:00,0.022711154,0.0010741814,12.975,77.55
12.975_77.56,2024-04-10 18:00:00+00:00,0.038164202,0.0016512428,12.975,77.56
12.975_77.57,2024-04-10 18:00:00+00:00,0.020686083,0.0009731649,12.975,77.57
12.975_77.575,2024-04-10 18:00:00+00:00,0.07704031,0.0023849416,12.975,77.575
12.975_77.58,2024-04-10 18:00:00+00:00,0.064999804,0.0021507598,12.975,77.58
12.975_77.59,2024-04-10 18:00:00+00:00,0.0048214355,0.0003441973,12.975,77.59
12.975_77.61,2024-04-10 18:00:00+00:00,0.007607441,0.0005489816,12.975,77.61
12.975_77.615,2024-04-10 18:00:00+00:00,0.0070568738,0.00035409964,12.975,77.615
12.975_77.62,2024-04-10 18:00:00+00:00,0.00906067,0.0003983699,12.975,77.62
12.975_77.625,2024-04-10 18:00:00+00:00,0.0063785473,0.0004182509,12.975,77.625
12.97_77.535,2024-04-10 18:00:00+00:00,0.00873876,0.00031745218,12.97,77.535
12.97_77.545,2024-04-10 18:00:00+00:00,0.0030987426,0.00023171336,12.97,77.545
12.97_77.575,2024-04-10 18:00:00+00:00,0.02654086,0.0011667057,12.97,77.575
12.97_77.58,2024-04-10 18:00:00+00:00,0.008333442,0.00038412304,12.97,77.58
12.97_77.59,2024-04-10 18:00:00+00:00,0.006672948,0.00049408374,12.97,77.59
12.97_77.595,2024-04-10 18:00:00+00:00,0.006402871,0.0004184094,12.97,77.595
12.97_77.6,2024-04-10 18:00:00+00:00,0.0072824853,0.00033236685,12.97,77.6
12.97_77.605,2024-04-10 18:00:00+00:00,0.0055169407,0.00039286356,12.97,77.605
12.97_77.62,2024-04-10 18:00:00+00:00,0.0047819437,0.0003278452,12.97,77.62
12.97_77.64,2024-04-10 18:00:00+00:00,0.0062088785,0.00042488257,12.97,77.64
12.97_77.645,2024-04-10 18:00:00+00:00,0.006506159,0.0003524843,12.97,77.645
12.97_77.66,2024-04-10 18:00:00+00:00,0.0063934275,0.00033216667,12.97,77.66
12.97_77.71,2024-04-10 18:00:00+00:00,0.004823848,0.00035688013,12.97,77.71
12.985_77.55,2024-04-10 18:00:00+00:00,0.0068716374,0.00031906788,12.985,77.55
12.985_77.555,2024-04-10 18:00:00+00:00,0.013533118,0.0004832036,12.985,77.555
12.985_77.575,2024-04-10 18:00:00+00:00,0.0056685577,0.00042816866,12.985,77.575
12.985_77.58,2024-04-10 18:00:00+00:00,0.0064153797,0.0003493225,12.985,77.58
12.985_77.6,2024-04-10 18:00:00+00:00,0.0067205536,0.0003147742,12.985,77.6
12.985_77.605,2024-04-10 18:00:00+00:00,0.03937264,0.0013655722,12.985,77.605
12.985_77.61,2024-04-10 18:00:00+00:00,0.024875926,0.0012646622,12.985,77.61
12.98_77.555,2024-04-10 18:00:00+00:00,0.00539532,0.0003609909,12.98,77.555
12.98_77.56,2024-04-10 18:00:00+00:00,0.0063383253,0.0004672107,12.98,77.56
12.98_77.575,2024-04-10 18:00:00+00:00,0.08139249,0.0026010927,12.98,77.575
12.98_77.58,2024-04-10 18:00:00+00:00,0.04147183,0.0011601024,12.98,77.58
12.98_77.6,2024-04-10 18:00:00+00:00,0.030700099,0.0013180464,12.98,77.6
12.98_77.605,2024-04-10 18:00:00+00:00,0.03614039,0.001273189,12.98,77.605
12.98_77.61,2024-04-10 18:00:00+00:00,0.085826315,0.001879759,12.98,77.61
12.98_77.615,2024-04-10 18:00:00+00:00,0.0053901523,0.00028064518,12.98,77.615
12.98_77.64,2024-04-10 18:00:00+00:00,0.004229598,0.00031804017,12.98,77.64
12.98_77.695,2024-04-10 18:00:00+00:00,0.00557528,0.0003599627,12.98,77.695
12.995_77.55,2024-04-10 18:00:00+00:00,0.010654816,0.00030002682,12.995,77.55
12.995_77.555,2024-04-10 18:00:00+00:00,0.017305737,0.00040628525,12.995,77.555
12.995_77.565,2024-04-10 18:00:00+00:00,0.0050989077,0.00033430438,12.995,77.565
12.995_77.57,2024-04-10 18:00:00+00:00,0.011088872,0.0003649117,12.995,77.57
12.995_77.59,2024-04-10 18:00:00+00:00,0.0046195863,0.00028672995,12.995,77.59
12.995_77.61,2024-04-10 18:00:00+00:00,0.0036102782,0.00026569297,12.995,77.61
12.995_77.615,2024-04-10 18:00:00+00:00,0.0052128825,0.00032011754,12.995,77.615
12.995_77.66,2024-04-10 18:00:00+00:00,0.0051019564,0.0003685612,12.995,77.66
12.995_77.665,2024-04-10 18:00:00+00:00,0.0067724492,0.00044770213,12.995,77.665
12.995_77.67,2024-04-10 18:00:00+00:00,0.0287532,0.001381164,12.995,77.67
12.995_77.695,2024-04-10 18:00:00+00:00,0.018938338,0.00091646344,12.995,77.695
12.99_77.54,2024-04-10 18:00:00+00:00,0.0064164745,0.0003146281,12.99,77.54
12.99_77.55,2024-04-10 18:00:00+00:00,0.0073184157,0.0003465997,12.99,77.55
12.99_77.555,2024-04-10 18:00:00+00:00,0.019336281,0.0004110771,12.99,77.555
12.99_77.57,2024-04-10 18:00:00+00:00,0.0053289453,0.00030466734,12.99,77.57
12.99_77.575,2024-04-10 18:00:00+00:00,0.008220833,0.00040915108,12.99,77.575
12.99_77.59,2024-04-10 18:00:00+00:00,0.0087167,0.000390513,12.99,77.59
12.99_77.6,2024-04-10 18:00:00+00:00,0.0074475207,0.0004299765,12.99,77.6
12.9_77.675,2024-04-10 18:00:00+00:00,0.0067102034,0.00044896733,12.9,77.675
13.005_77.55,2024-04-10 18:00:00+00:00,0.007870238,0.00032943022,13.005,77.55
13.005_77.57,2024-04-10 18:00:00+00:00,0.018731372,0.0009371204,13.005,77.57
13.005_77.685,2024-04-10 18:00:00+00:00,0.0069263084,0.0003763784,13.005,77.685
13.015_77.555,2024-04-10 18:00:00+00:00,0.012899895,0.0003670095,13.015,77.555
13.01_77.55,2024-04-10 18:00:00+00:00,0.02949843,0.0011316529,13.01,77.55
13.01_77.555,2024-04-10 18:00:00+00:00,0.29053226,0.009814376,13.01,77.555
13.01_77.57,2024-04-10 18:00:00+00:00,0.01217618,0.00034910179,13.01,77.57
13.01_77.695,2024-04-10 18:00:00+00:00,0.18586572,0.00700048,13.01,77.695
13.025_77.585,2024-04-10 18:00:00+00:00,0.012438529,0.00033200742,13.025,77.585
13.02_77.53,2024-04-10 18:00:00+00:00,0.006940601,0.0002849531,13.02,77.53
13.035_77.59,2024-04-10 18:00:00+00:00,0.020222628,0.0010532365,13.035,77.59
13.035_77.625,2024-04-10 18:00:00+00:00,0.0029637874,0.00022764619,13.035,77.625
13.03_77.535,2024-04-10 18:00:00+00:00,0.0072357184,0.0005347854,13.03,77.535
13.03_77.54,2024-04-10 18:00:00+00:00,0.0066121845,0.00045166616,13.03,77.54
13.03_77.575,2024-04-10 18:00:00+00:00,0.004932392,0.00031358298,13.03,77.575
13.045_77.575,2024-04-10 18:00:00+00:00,0.0072547295,0.0004022436,13.045,77.575
13.05_77.575,2024-04-10 18:00:00+00:00,0.008259963,0.0003096109,13.05,77.575
13.05_77.595,2024-04-10 18:00:00+00:00,0.004724811,0.0003197424,13.05,77.595
13.065_77.59,2024-04-10 18:00:00+00:00,0.003204036,0.00023085886,13.065,77.59
13.07_77.585,2024-04-10 18:00:00+00:00,0.0082127685,0.00033737533,13.07,77.585
13.07_77.59,2024-04-10 18:00:00+00:00,0.029329322,0.0009940976,13.07,77.59
13.095_77.595,2024-04-10 18:00:00+00:00,0.0029584002,0.00021915163,13.095,77.595
13.095_77.6,2024-04-10 18:00:00+00:00,0.003630782,0.00025617954,13.095,77.6
13.0_77.54,2024-04-10 18:00:00+00:00,0.0053813756,0.00028068316,13.0,77.54
13.0_77.55,2024-04-10 18:00:00+00:00,0.05579383,0.0019108979,13.0,77.55
13.0_77.555,2024-04-10 18:00:00+00:00,0.016573723,0.00039574868,13.0,77.555
13.0_77.57,2024-04-10 18:00:00+00:00,0.023100438,0.0011359352,13.0,77.57
13.0_77.61,2024-04-10 18:00:00+00:00,0.0073354896,0.00044943494,13.0,77.61
13.0_77.675,2024-04-10 18:00:00+00:00,0.021077208,0.0010099034,13.0,77.675
13.0_77.68,2024-04-10 18:00:00+00:00,0.0061971196,0.00035430273,13.0,77.68
13.185_77.68,2024-04-10 18:00:00+00:00,0.04008658,0.0016398684,13.185,77.68
13.19_77.645,2024-04-10 18:00:00+00:00,0.0076914527,0.00041028962,13.19,77.645
13.19_77.68,2024-04-10 18:00:00+00:00,0.0035484761,0.00026114474,13.19,77.68
12.84_77.645,2024-04-10 19:00:00+00:00,0.005198276,0.0001402808,12.84,77.645
12.875_77.595,2024-04-10 19:00:00+00:00,0.0021729772,0.00013969613,12.875,77.595
12.87_77.655,2024-04-10 19:00:00+00:00,0.0023795248,0.00014959686,12.87,77.655
12.885_77.64,2024-04-10 19:00:00+00:00,0.0026648978,0.00016018678,12.885,77.64
12.895_77.635,2024-04-10 19:00:00+00:00,0.0022907474,0.00015486125,12.895,77.635
12.89_77.64,2024-04-10 19:00:00+00:00,0.0031122959,0.00019705796,12.89,77.64
12.905_77.63,2024-04-10 19:00:00+00:00,0.0039281272,0.00021858649,12.905,77.63
12.915_77.575,2024-04-10 19:00:00+00:00,0.002270575,0.00016090766,12.915,77.575
12.915_77.605,2024-04-10 19:00:00+00:00,0.0019985742,0.00014028241,12.915,77.605
12.915_77.635,2024-04-10 19:00:00+00:00,0.0019164676,0.00014774616,12.915,77.635
12.91_77.6,2024-04-10 19:00:00+00:00,0.002404505,0.00016013485,12.91,77.6
12.91_77.635,2024-04-10 19:00:00+00:00,0.0035472317,0.00024585094,12.91,77.635
12.91_77.64,2024-04-10 19:00:00+00:00,0.0029667749,0.0001892208,12.91,77.64
12.925_77.585,2024-04-10 19:00:00+00:00,0.0023784018,0.00015161624,12.925,77.585
12.925_77.62,2024-04-10 19:00:00+00:00,0.0024224403,0.00014948464,12.925,77.62
12.925_77.675,2024-04-10 19:00:00+00:00,0.003147104,0.00018361853,12.925,77.675
12.925_77.68,2024-04-10 19:00:00+00:00,0.003322528,0.00019261739,12.925,77.68
12.935_77.585,2024-04-10 19:00:00+00:00,0.0026741398,0.00018621299,12.935,77.585
12.935_77.615,2024-04-10 19:00:00+00:00,0.19252628,0.0102771735,12.935,77.615
12.935_77.69,2024-04-10 19:00:00+00:00,0.020102656,0.0007226122,12.935,77.69
12.93_77.58,2024-04-10 19:00:00+00:00,0.0055488585,0.00014947422,12.93,77.58
12.93_77.585,2024-04-10 19:00:00+00:00,0.0032433765,0.0001522611,12.93,77.585
12.93_77.68,2024-04-10 19:00:00+00:00,0.0029028777,0.00017449174,12.93,77.68
12.93_77.685,2024-04-10 19:00:00+00:00,0.0063379756,0.00016286137,12.93,77.685
12.93_77.69,2024-04-10 19:00:00+00:00,0.002844826,0.000193262,12.93,77.69
12.945_77.57,2024-04-10 19:00:00+00:00,0.013381018,0.0007375663,12.945,77.57
12.945_77.595,2024-04-10 19:00:00+00:00,0.0035710854,0.0001622352,12.945,77.595
12.945_77.7,2024-04-10 19:00:00+00:00,0.0020469078,0.00013606423,12.945,77.7
12.94_77.585,2024-04-10 19:00:00+00:00,0.006010455,0.00014527087,12.94,77.585
12.94_77.695,2024-04-10 19:00:00+00:00,0.01083257,0.00060856383,12.94,77.695
12.94_77.7,2024-04-10 19:00:00+00:00,0.0020343983,0.00014618602,12.94,77.7
12.955_77.545,2024-04-10 19:00:00+00:00,0.0058278395,0.00024172987,12.955,77.545
12.955_77.585,2024-04-10 19:00:00+00:00,0.0030507566,0.0001449804,12.955,77.585
12.955_77.7,2024-04-10 19:00:00+00:00,0.004271293,0.0002820911,12.955,77.7
12.95_77.54,2024-04-10 19:00:00+00:00,0.0024708707,0.0001760614,12.95,77.54
12.95_77.7,2024-04-10 19:00:00+00:00,0.0068483576,0.00020300245,12.95,77.7
12.965_77.535,2024-04-10 19:00:00+00:00,0.002652232,0.0001571041,12.965,77.535
12.965_77.54,2024-04-10 19:00:00+00:00,0.010404998,0.00047285942,12.965,77.54
12.965_77.555,2024-04-10 19:00:00+00:00,0.003835931,0.00018133025,12.965,77.555
12.965_77.575,2024-04-10 19:00:00+00:00,0.22047304,0.005807604,12.965,77.575
12.965_77.58,2024-04-10 19:00:00+00:00,0.018783193,0.0007642203,12.965,77.58
12.965_77.585,2024-04-10 19:00:00+00:00,0.024144996,0.00080836896,12.965,77.585
12.965_77.64,2024-04-10 19:00:00+00:00,0.00229236,0.00013950885,12.965,77.64
12.965_77.715,2024-04-10 19:00:00+00:00,0.0017045247,0.00011964272,12.965,77.715
12.965_77.72,2024-04-10 19:00:00+00:00,0.009752744,0.00052083016,12.965,77.72
12.96_77.51,2024-04-10 19:00:00+00:00,0.0027396425,0.00017705736,12.96,77.51
12.96_77.53,2024-04-10 19:00:00+00:00,0.0024445688,0.00013506332,12.96,77.53
12.96_77.575,2024-04-10 19:00:00+00:00,0.013328298,0.0006923028,12.96,77.575
12.96_77.58,2024-04-10 19:00:00+00:00,0.009764222,0.0005062594,12.96,77.58
12.96_77.585,2024-04-10 19:00:00+00:00,0.0032297645,0.00020295619,12.96,77.585
12.96_77.595,2024-04-10 19:00:00+00:00,0.001418935,0.00010567476,12.96,77.595
12.96_77.6,2024-04-10 19:00:00+00:00,0.002444624,0.00017386513,12.96,77.6
12.96_77.645,2024-04-10 19:00:00+00:00,0.002369272,0.00014866714,12.96,77.645
12.96_77.65,2024-04-10 19:00:00+00:00,0.0034051957,0.00021798273,12.96,77.65
12.96_77.7,2024-04-10 19:00:00+00:00,0.0026241345,0.00016673368,12.96,77.7
12.96_77.715,2024-04-10 19:00:00+00:00,0.0025481815,0.00016502122,12.96,77.715
12.975_77.54,2024-04-10 19:00:00+00:00,0.0020638173,0.00014520646,12.975,77.54
12.975_77.545,2024-04-10 19:00:00+00:00,0.017718133,0.00077827583,12.975,77.545
12.975_77.55,2024-04-10 19:00:00+00:00,0.013056146,0.00063142274,12.975,77.55
12.975_77.56,2024-04-10 19:00:00+00:00,0.021703903,0.0011360846,12.975,77.56
12.975_77.57,2024-04-10 19:00:00+00:00,0.012346528,0.00060270185,12.975,77.57
12.975_77.575,2024-04-10 19:00:00+00:00,0.04833329,0.0016686907,12.975,77.575
12.975_77.58,2024-04-10 19:00:00+00:00,0.038619496,0.0014515892,12.975,77.58
12.975_77.59,2024-04-10 19:00:00+00:00,0.0021885254,0.00014753442,12.975,77.59
12.975_77.61,2024-04-10 19:00:00+00:00,0.00317254,0.00021988187,12.975,77.61
12.975_77.615,2024-04-10 19:00:00+00:00,0.002723057,0.00016025445,12.975,77.615
12.975_77.62,2024-04-10 19:00:00+00:00,0.0037184923,0.00017577875,12.975,77.62
12.975_77.625,2024-04-10 19:00:00+00:00,0.0029177538,0.0001854684,12.975,77.625
12.97_77.535,2024-04-10 19:00:00+00:00,0.0032385765,0.00014431681,12.97,77.535
12.97_77.545,2024-04-10 19:00:00+00:00,0.0017855121,0.0001248662,12.97,77.545
12.97_77.575,2024-04-10 19:00:00+00:00,0.015904969,0.0007573915,12.97,77.575
12.97_77.58,2024-04-10 19:00:00+00:00,0.002725959,0.00015560148,12.97,77.58
12.97_77.59,2024-04-10 19:00:00+00:00,0.0028897766,0.00020572162,12.97,77.59
12.97_77.595,2024-04-10 19:00:00+00:00,0.0030168719,0.00019077389,12.97,77.595
12.97_77.6,2024-04-10 19:00:00+00:00,0.0026409358,0.00014832108,12.97,77.6
12.97_77.605,2024-04-10 19:00:00+00:00,0.0025714433,0.00017660767,12.97,77.605
12.97_77.62,2024-04-10 19:00:00+00:00,0.0025184741,0.00016147342,12.97,77.62
12.97_77.64,2024-04-10 19:00:00+00:00,0.0027633554,0.00018271158,12.97,77.64
12.97_77.645,2024-04-10 19:00:00+00:00,0.0026102876,0.00015773514,12.97,77.645
12.97_77.66,2024-04-10 19:00:00+00:00,0.002486733,0.00015641353,12.97,77.66
12.97_77.71,2024-04-10 19:00:00+00:00,0.0022817086,0.00016039908,12.97,77.71
12.985_77.55,2024-04-10 19:00:00+00:00,0.0033635397,0.0001566767,12.985,77.55
12.985_77.555,2024-04-10 19:00:00+00:00,0.004965383,0.00020271329,12.985,77.555
12.985_77.575,2024-04-10 19:00:00+00:00,0.002445045,0.00017742916,12.985,77.575
12.985_77.58,2024-04-10 19:00:00+00:00,0.002592156,0.0001632096,12.985,77.58
12.985_77.6,2024-04-10 19:00:00+00:00,0.0025918977,0.00015558634,12.985,77.6
12.985_77.605,2024-04-10 19:00:00+00:00,0.02175339,0.00087413314,12.985,77.605
12.985_77.61,2024-04-10 19:00:00+00:00,0.014255489,0.00073047413,12.985,77.61
12.98_77.555,2024-04-10 19:00:00+00:00,0.0025810918,0.00016730843,12.98,77.555
12.98_77.56,2024-04-10 19:00:00+00:00,0.0025906968,0.00018363795,12.98,77.56
12.98_77.575,2024-04-10 19:00:00+00:00,0.042472094,0.0017951364,12.98,77.575
12.98_77.58,2024-04-10 19:00:00+00:00,0.022549193,0.0007284616,12.98,77.58
12.98_77.6,2024-04-10 19:00:00+00:00,0.015553559,0.0007933136,12.98,77.6
12.98_77.605,2024-04-10 19:00:00+00:00,0.019778104,0.0007966825,12.98,77.605
12.98_77.61,2024-04-10 19:00:00+00:00,0.048671085,0.0011944871,12.98,77.61
12.98_77.615,2024-04-10 19:00:00+00:00,0.002290938,0.0001344231,12.98,77.615
12.98_77.64,2024-04-10 19:00:00+00:00,0.0021373923,0.00015443287,12.98,77.64
12.98_77.695,2024-04-10 19:00:00+00:00,0.0028993725,0.00018338494,12.98,77.695
12.995_77.55,2024-04-10 19:00:00+00:00,0.005220565,0.0001355752,12.995,77.55
12.995_77.555,2024-04-10 19:00:00+00:00,0.008637024,0.00019049068,12.995,77.555
12.995_77.565,2024-04-10 19:00:00+00:00,0.002685318,0.00015980705,12.995,77.565
12.995_77.57,2024-04-10 19:00:00+00:00,0.0052579935,0.00018537045,12.995,77.57
12.995_77.59,2024-04-10 19:00:00+00:00,0.0026078627,0.00015940436,12.995,77.59
12.995_77.61,2024-04-10 19:00:00+00:00,0.0020366986,0.00013763757,12.995,77.61
12.995_77.615,2024-04-10 19:00:00+00:00,0.0026413645,0.00016784132,12.995,77.615
12.995_77.66,2024-04-10 19:00:00+00:00,0.0026282896,0.00017260991,12.995,77.66
12.995_77.665,2024-04-10 19:00:00+00:00,0.0031371193,0.00020029477,12.995,77.665
12.995_77.67,2024-04-10 19:00:00+00:00,0.026189325,0.0008980339,12.995,77.67
12.995_77.695,2024-04-10 19:00:00+00:00,0.011743076,0.0005567306,12.995,77.695
12.99_77.54,2024-04-10 19:00:00+00:00,0.0024732235,0.00014945258,12.99,77.54
12.99_77.55,2024-04-10 19:00:00+00:00,0.0027974953,0.00016332355,12.99,77.55
12.99_77.555,2024-04-10 19:00:00+00:00,0.009754817,0.00020160897,12.99,77.555
12.99_77.57,2024-04-10 19:00:00+00:00,0.0023157839,0.00014051267,12.99,77.57
12.99_77.575,2024-04-10 19:00:00+00:00,0.003166425,0.00018517436,12.99,77.575
12.99_77.59,2024-04-10 19:00:00+00:00,0.0031426607,0.00017302962,12.99,77.59
12.99_77.6,2024-04-10 19:00:00+00:00,0.0033411954,0.00021368451,12.99,77.6
12.9_77.675,2024-04-10 19:00:00+00:00,0.002978291,0.00019305518,12.9,77.675
13.005_77.55,2024-04-10 19:00:00+00:00,0.0033530872,0.00014976642,13.005,77.55
13.005_77.57,2024-04-10 19:00:00+00:00,0.009450921,0.0004915344,13.005,77.57
13.005_77.685,2024-04-10 19:00:00+00:00,0.0034022778,0.00021366964,13.005,77.685
13.015_77.555,2024-04-10 19:00:00+00:00,0.006122336,0.00016186714,13.015,77.555
13.01_77.55,2024-04-10 19:00:00+00:00,0.017027538,0.00074590667,13.01,77.55
13.01_77.555,2024-04-10 19:00:00+00:00,0.030627193,0.0016166485,13.01,77.555
13.01_77.57,2024-04-10 19:00:00+00:00,0.00592362,0.00015594413,13.01,77.57
